测量时间,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,控温,CPU温,环温,环湿,压强
9:52:24,21356,26103,32901,34707,42532,41881,20063,40905,25.03,32.36,28.71,34.93,871.82
9:52:24,21360,26112,32900,34658,42441,41913,20082,40917,25.03,32.36,28.71,34.93,871.82
9:52:24,21365,26159,32952,34686,42457,41997,20104,40960,25.03,32.36,28.71,34.93,871.82
9:54:23,21561,26279,33093,34873,42721,42040,20273,41072,25.03,31.55,28.64,34.83,871.79
9:54:23,21616,26325,33109,34815,42609,42045,20318,41110,25.03,31.55,28.64,34.83,871.79
9:54:23,21623,26357,33137,34793,42586,42117,20333,41145,25.03,31.55,28.64,34.83,871.79
9:56:23,21750,26421,33144,34924,42758,42073,20438,41057,25.03,32.36,28.7,34.63,871.94
9:56:23,21780,26489,33189,34911,42692,42128,20487,41156,25.03,32.36,28.7,34.63,871.94
9:56:23,21822,26555,33258,34925,42700,42225,20545,41188,25.03,32.36,28.7,34.63,871.94
9:58:23,21997,26642,33351,35123,42996,42231,20642,41254,25.06,33.17,28.85,34.6,872.06
9:58:23,22018,26693,33405,35098,42879,42262,20673,41285,25.06,33.17,28.85,34.6,872.06
9:58:23,22038,26736,33451,35102,42882,42328,20725,41375,25.06,33.17,28.85,34.6,872.06
10:02:33,22517,27079,33891,35432,43355,42476,21107,41813,25.03,33.17,29.18,34.26,871.86
10:02:33,22496,27062,33858,35366,43246,42472,21109,41760,25.03,33.17,29.18,34.26,871.86
10:02:33,22514,27097,33900,35362,43243,42545,21144,41772,25.03,33.17,29.18,34.26,871.86
10:04:23,22653,27204,33941,35557,43475,42544,21125,41715,25.03,32.36,29.22,33.86,871.77
10:04:23,22678,27245,33946,35493,43338,42550,21134,41725,25.03,32.36,29.22,33.86,871.77
10:04:23,22700,27281,33983,35464,43307,42604,21166,41752,25.03,32.36,29.22,33.86,871.77
10:06:23,22832,27392,34040,35645,43547,42615,21244,41760,25.03,32.36,29.34,33.93,871.95
10:06:23,22878,27419,34089,35647,43470,42652,21249,41798,25.03,32.36,29.34,33.93,871.95
10:06:23,22870,27450,34082,35569,43382,42678,21267,41810,25.03,32.36,29.34,33.93,871.95
10:08:23,23004,27515,34160,35737,43655,42683,21372,41817,25.03,32.36,29.59,33.66,871.92
10:08:23,23045,27527,34171,35696,43563,42722,21396,41845,25.03,32.36,29.59,33.66,871.92
10:08:23,23100,27632,34246,35708,43539,42711,21412,41869,25.03,32.36,29.59,33.66,871.92
10:10:22,23210,27668,34301,35848,43769,42719,21555,41890,25.03,31.55,29.89,33.19,871.84
10:10:22,23256,27714,34351,35808,43670,42770,21565,41927,25.03,31.55,29.89,33.19,871.84
10:10:22,23277,27765,34388,35841,43661,42860,21611,42003,25.03,31.55,29.89,33.19,871.84
10:12:23,23415,27783,34437,36001,43876,42721,21672,41938,25.03,33.17,30.1,33.12,872.11
10:12:23,23440,27832,34417,35927,43787,42813,21698,42005,25.03,33.17,30.1,33.12,872.11
10:12:23,23475,27924,34483,35958,43804,42888,21738,42102,25.03,33.17,30.1,33.12,872.11
10:14:22,23600,28051,34581,36092,43985,42965,21844,42073,25.03,33.17,30.42,32.59,871.54
10:14:22,23652,28090,34626,36067,43867,42951,21900,42095,25.03,33.17,30.42,32.59,871.54
10:14:22,23650,28109,34614,36011,43825,42974,21932,42123,25.03,33.17,30.42,32.59,871.54
10:16:22,23818,28257,34741,36202,44078,43044,22089,42142,25.03,33.17,30.5,32.59,871.84
10:16:22,23849,28278,34740,36161,43960,43025,22087,42119,25.03,33.17,30.5,32.59,871.84
10:16:22,23894,28331,34795,36151,43970,43111,22150,42224,25.03,33.17,30.5,32.59,871.84
10:18:23,24039,28366,34894,36331,44206,43055,22281,42290,25.06,33.99,30.79,32.39,872.08
10:18:23,24079,28416,34943,36330,44178,43134,22331,42334,25.06,33.99,30.79,32.39,872.08
10:18:23,24071,28426,34942,36277,44143,43165,22339,42378,25.06,33.99,30.79,32.39,872.08
10:20:23,24194,28468,34966,36369,44255,43050,22298,42275,25.03,33.17,31.14,32.25,871.64
10:20:23,24188,28480,34958,36292,44179,43121,22364,42333,25.03,33.17,31.14,32.25,871.64
10:20:23,24206,28554,35024,36348,44225,43124,22371,42351,25.03,33.17,31.14,32.25,871.64
10:23:20,24453,29143,35090,36447,44073,43604,22629,41948,25.06,33.99,31.69,31.18,871.64
10:23:20,24491,29176,35120,36420,44004,43603,22657,41997,25.06,33.99,31.69,31.18,871.64
10:23:20,24503,29175,35124,36378,43956,43586,22653,42005,25.06,33.99,31.69,31.18,871.64
10:24:22,24476,28676,35103,36416,44296,43070,22445,42441,25.03,33.99,31.48,31.48,872.06
10:24:22,24531,28758,35222,36475,44306,43156,22495,42473,25.03,33.99,31.48,31.48,872.06
10:24:22,24554,28788,35237,36467,44303,43209,22503,42557,25.03,33.99,31.48,31.48,872.06
10:26:23,24664,28868,35262,36520,44424,43184,22602,42456,25.03,33.17,31.51,31.65,871.85
10:26:23,24685,28886,35279,36519,44388,43199,22589,42453,25.03,33.17,31.51,31.65,871.85
10:26:23,24721,28933,35303,36514,44354,43320,22636,42567,25.03,33.17,31.51,31.65,871.85
10:28:23,24817,28971,35364,36624,44526,43279,22723,42547,25.03,34.8,31.84,31.11,871.91
10:28:23,24825,29004,35333,36579,44429,43326,22716,42510,25.03,34.8,31.84,31.11,871.91
10:28:23,24853,29049,35437,36585,44432,43342,22779,42592,25.03,34.8,31.84,31.11,871.91
10:30:23,24951,29131,35472,36717,44612,43353,22824,42586,25.03,33.99,31.72,30.87,871.77
10:30:23,24998,29167,35478,36673,44508,43350,22833,42589,25.03,33.99,31.72,30.87,871.77
10:30:23,25001,29180,35470,36647,44507,43410,22881,42672,25.03,33.99,31.72,30.87,871.77
10:32:24,25184,29222,35634,36917,44779,43433,23036,42778,25.03,34.8,31.74,30.91,871.8
10:32:24,25197,29289,35656,36813,44707,43430,23043,42844,25.03,34.8,31.74,30.91,871.8
10:32:24,25161,29315,35741,36864,44728,43475,23051,42854,25.03,34.8,31.74,30.91,871.8
10:34:23,25356,29466,35827,37018,44936,43595,23198,42867,25.03,33.99,31.66,30.91,871.83
10:34:23,25371,29503,35841,36995,44832,43633,23241,42924,25.03,33.99,31.66,30.91,871.83
10:34:23,25397,29510,35832,36920,44771,43635,23261,42911,25.03,33.99,31.66,30.91,871.83
10:36:23,25515,29569,35886,37084,44935,43608,23294,42860,25.06,33.99,31.94,30.81,871.86
10:36:23,25538,29615,35932,37064,44943,43698,23346,42919,25.06,33.99,31.94,30.81,871.86
10:36:23,25562,29665,35925,37035,44855,43673,23344,42955,25.06,33.99,31.94,30.81,871.86
10:38:23,25661,29633,35956,37152,45070,43564,23338,42923,25.06,34.8,31.94,30.84,872.09
10:38:23,25698,29724,36002,37121,44993,43617,23354,43057,25.06,34.8,31.94,30.84,872.09
10:38:23,25697,29707,35987,37048,44899,43638,23380,42953,25.06,34.8,31.94,30.84,872.09
10:40:23,25734,29720,36003,37172,45104,43639,23356,42918,25.03,34.8,32.48,30.3,871.65
10:40:23,25797,29794,36102,37205,45016,43724,23420,42963,25.03,34.8,32.48,30.3,871.65
10:40:23,25775,29845,36093,37130,44965,43742,23380,42990,25.03,34.8,32.48,30.3,871.65
10:42:23,25900,29834,36101,37249,45170,43661,23499,43001,25.03,33.99,32.36,30.1,872.12
10:42:23,25935,29884,36122,37213,45065,43679,23510,43046,25.03,33.99,32.36,30.1,872.12
10:42:23,25967,29934,36150,37224,45068,43760,23553,43115,25.03,33.99,32.36,30.1,872.12
10:44:23,26016,29906,36183,37300,45196,43679,23567,43041,25.03,34.8,32.58,30.03,871.89
10:44:23,26015,29893,36160,37219,45076,43678,23573,43045,25.03,34.8,32.58,30.03,871.89
10:44:23,26061,30007,36204,37213,45044,43733,23579,43128,25.03,34.8,32.58,30.03,871.89
10:46:23,26203,30124,36306,37428,45341,43831,23743,43141,25.03,34.8,32.97,29.76,871.89
10:46:23,26210,30147,36334,37389,45200,43847,23758,43102,25.03,34.8,32.97,29.76,871.89
10:46:23,26245,30221,36361,37394,45231,43887,23766,43151,25.03,34.8,32.97,29.76,871.89
10:48:23,26257,30136,36321,37414,45311,43766,23721,43115,25.06,34.8,33.28,29.56,871.91
10:48:23,26312,30183,36339,37346,45256,43801,23753,43145,25.06,34.8,33.28,29.56,871.91
10:48:23,26265,30215,36398,37437,45215,43880,23775,43247,25.06,34.8,33.28,29.56,871.91
10:50:22,26299,30164,36299,37380,45254,43715,23690,43112,25.03,34.8,32.77,29.35,871.94
10:50:22,26320,30160,36327,37320,45161,43723,23688,43136,25.03,34.8,32.77,29.35,871.94
10:50:22,26371,30214,36377,37317,45160,43785,23732,43197,25.03,34.8,32.77,29.35,871.94
10:52:23,26539,30307,36507,37486,45349,43788,23861,43232,25.06,34.8,32.88,29.56,871.97
10:52:23,26535,30364,36554,37503,45322,43871,23966,43387,25.06,34.8,32.88,29.56,871.97
10:52:23,26594,30402,36561,37396,45361,43951,24008,43414,25.06,34.8,32.88,29.56,871.97
10:54:23,26727,30498,36704,37638,45519,43875,24101,43383,25.06,33.99,33.41,29.45,872.21
10:54:23,26759,30533,36704,37578,45432,44024,24136,43386,25.06,33.99,33.41,29.45,872.21
10:54:23,26801,30568,36691,37544,45446,44021,24164,43456,25.06,33.99,33.41,29.45,872.21
10:56:23,26908,30677,36803,37713,45635,44031,24262,43459,25.03,35.61,33.87,28.74,871.94
10:56:23,26882,30609,36740,37660,45522,43996,24281,43508,25.03,35.61,33.87,28.74,871.94
10:56:23,26901,30666,36769,37613,45508,44087,24328,43548,25.03,35.61,33.87,28.74,871.94
10:58:26,26972,30719,36676,37828,45598,43964,24225,42963,25.06,34.8,34.09,28.27,871.73
10:58:26,27024,30779,36617,37795,45587,43984,24240,43124,25.06,34.8,34.09,28.27,871.73
10:58:26,26995,30826,36671,37789,45525,44090,24282,43142,25.06,34.8,34.09,28.27,871.73
11:02:40,27294,31181,36803,37972,45763,44293,24635,43107,25.03,34.8,34.2,28.4,871.88
11:02:40,27297,31186,36791,38013,45688,44337,24611,43130,25.03,34.8,34.2,28.4,871.88
11:02:40,27310,31217,36828,37945,45611,44353,24682,43200,25.03,34.8,34.2,28.4,871.88
11:04:26,27397,31000,36995,38075,45927,44104,24696,43278,25.06,35.61,34.32,27.59,871.88
11:04:26,27397,31045,36976,38033,45809,44172,24671,43322,25.06,35.61,34.32,27.59,871.88
11:04:26,27465,31110,37068,38048,45872,44281,24725,43492,25.06,35.61,34.32,27.59,871.88
11:06:24,27462,30954,37123,38002,45928,44122,24862,43641,25.03,35.61,34.38,27.86,872.11
11:06:24,27537,31062,37149,37980,45869,44086,24857,43745,25.03,35.61,34.38,27.86,872.11
11:06:24,27441,31030,37103,37923,45786,44099,24849,43765,25.03,35.61,34.38,27.86,872.11
11:08:26,27644,31129,37118,38174,46077,44062,24926,43288,25.06,35.61,34.9,27.42,871.6
11:08:26,27714,31200,37146,38170,45988,44189,24935,43438,25.06,35.61,34.9,27.42,871.6
11:08:26,27701,31256,37163,38129,45911,44210,24949,43510,25.06,35.61,34.9,27.42,871.6
11:10:23,27733,31170,37337,38134,46131,44241,25167,43756,25.03,36.42,35.01,27.18,872.08
11:10:23,27779,31192,37399,38112,46044,44184,25130,43898,25.03,36.42,35.01,27.18,872.08
11:10:23,27832,31201,37362,38050,46035,44197,25180,43982,25.03,36.42,35.01,27.18,872.08
11:12:25,27938,31378,37302,38335,46191,44266,25198,43337,25.03,36.42,34.76,26.97,872.11
11:12:25,27914,31427,37301,38316,46117,44341,25228,43487,25.03,36.42,34.76,26.97,872.11
11:12:25,27914,31493,37308,38294,46081,44401,25251,43561,25.03,36.42,34.76,26.97,872.11
11:14:25,28048,31509,37390,38386,46249,44320,25293,43400,25.03,37.23,34.98,26.8,872.07
11:14:25,28071,31556,37422,38368,46183,44398,25302,43560,25.03,37.23,34.98,26.8,872.07
11:14:25,28019,31546,37451,38461,46213,44421,25384,43674,25.03,37.23,34.98,26.8,872.07
11:16:25,28093,31558,37416,38396,46237,44324,25334,43424,25.03,37.23,34.86,26.33,871.77
11:16:25,28109,31603,37385,38351,46140,44357,25320,43536,25.03,37.23,34.86,26.33,871.77
11:16:25,28102,31638,37400,38317,46104,44412,25357,43632,25.03,37.23,34.86,26.33,871.77
11:18:25,28192,31611,37512,38426,46290,44361,25453,43517,25.03,36.42,35.06,26.77,872.22
11:18:25,28268,31728,37540,38435,46243,44416,25456,43673,25.03,36.42,35.06,26.77,872.22
11:18:25,28290,31764,37543,38403,46186,44440,25518,43731,25.03,36.42,35.06,26.77,872.22
11:20:26,28411,31837,37703,38598,46443,44518,25647,43803,25.03,37.23,35.54,25.88,872.16
11:20:26,28437,31893,37712,38561,46359,44556,25713,43851,25.03,37.23,35.54,25.88,872.16
11:20:26,28441,31929,37709,38503,46306,44583,25725,43892,25.03,37.23,35.54,25.88,872.16
11:23:28,28746,32653,37882,38674,46359,45296,26290,43741,25.06,36.42,36,26.02,871.86
11:23:28,28779,32665,37939,38643,46287,45239,26286,43757,25.06,36.42,36,26.02,871.86
11:23:28,28818,32637,37943,38613,46279,45254,26338,43781,25.06,36.42,36,26.02,871.86
11:24:25,28728,32052,37936,38765,46685,44629,26104,43904,25.03,37.23,36.32,25.54,871.88
11:24:25,28774,32111,37939,38738,46591,44677,26134,44020,25.03,37.23,36.32,25.54,871.88
11:24:25,28779,32173,37971,38733,46603,44758,26194,44121,25.03,37.23,36.32,25.54,871.88
11:26:25,28772,31993,37973,38764,46691,44495,26100,43816,25.03,38.04,36.6,25.2,872.12
11:26:25,28816,32069,37974,38749,46625,44577,26129,43994,25.03,38.04,36.6,25.2,872.12
11:26:25,28802,32082,37931,38700,46550,44621,26141,44116,25.03,38.04,36.6,25.2,872.12
11:28:25,28880,32168,37922,38780,46592,44574,26173,43905,25.03,38.04,36.2,25.61,872.06
11:28:25,28899,32152,37897,38682,46572,44666,26148,44042,25.03,38.04,36.2,25.61,872.06
11:28:25,28891,32270,38020,38731,46569,44709,26198,44065,25.03,38.04,36.2,25.61,872.06
11:30:26,28988,32222,38031,38817,46752,44665,26235,44002,25.03,38.04,36.77,25.13,871.76
11:30:26,28991,32257,38062,38798,46639,44676,26223,44052,25.03,38.04,36.77,25.13,871.76
11:30:26,28997,32290,38073,38768,46613,44759,26260,44137,25.03,38.04,36.77,25.13,871.76
11:32:25,29052,32160,38161,38851,46754,44589,26307,44041,25.03,38.04,36.54,25.3,872.17
11:32:25,29075,32250,38130,38802,46627,44608,26338,44074,25.03,38.04,36.54,25.3,872.17
11:32:25,29144,32329,38188,38836,46712,44716,26346,44237,25.03,38.04,36.54,25.3,872.17
11:34:25,29213,32365,38260,38977,46895,44728,26470,44111,25.03,38.04,36.99,24.92,871.84
11:34:25,29238,32427,38265,38941,46813,44774,26482,44217,25.03,38.04,36.99,24.92,871.84
11:34:25,29212,32480,38275,38888,46766,44795,26518,44309,25.03,38.04,36.99,24.92,871.84
11:36:25,29267,32462,38312,39005,46945,44735,26539,44110,25.03,38.04,37.22,24.13,872.02
11:36:25,29322,32498,38317,38982,46837,44785,26565,44270,25.03,38.04,37.22,24.13,872.02
11:36:25,29321,32517,38313,38935,46799,44837,26580,44320,25.03,38.04,37.22,24.13,872.02
11:38:26,29318,32311,38348,38965,46929,44647,26586,44236,25.03,38.85,36.33,24.92,871.93
11:38:26,29348,32346,38368,38946,46876,44736,26638,44361,25.03,38.85,36.33,24.92,871.93
11:38:26,29358,32447,38375,38893,46833,44783,26624,44422,25.03,38.85,36.33,24.92,871.93
11:40:25,29400,32403,38328,38958,46832,44610,26500,44163,25.03,38.04,36.79,24.79,871.89
11:40:25,29389,32449,38355,38933,46793,44735,26516,44262,25.03,38.04,36.79,24.79,871.89
11:40:25,29456,32562,38392,38883,46817,44832,26582,44493,25.03,38.04,36.79,24.79,871.89
11:42:25,29450,32440,38467,38979,46960,44658,26620,44255,25.06,38.04,37.56,24.17,871.56
11:42:25,29463,32451,38393,38944,46839,44697,26633,44377,25.06,38.04,37.56,24.17,871.56
11:42:25,29496,32582,38458,38957,46873,44753,26673,44441,25.06,38.04,37.56,24.17,871.56
11:44:26,29615,32487,38573,39062,47006,44694,26820,44360,25.06,38.85,36.96,24.31,871.8
11:44:26,29659,32585,38603,39039,46971,44770,26860,44512,25.06,38.85,36.96,24.31,871.8
11:44:26,29675,32659,38644,39034,46962,44774,26891,44595,25.06,38.85,36.96,24.31,871.8
11:46:26,29752,32716,38639,39139,47120,44866,26989,44391,25.03,38.04,36.72,24.17,871.68
11:46:26,29770,32729,38610,39152,47057,44872,26987,44530,25.03,38.04,36.72,24.17,871.68
11:46:26,29823,32855,38711,39147,47025,44932,27060,44693,25.03,38.04,36.72,24.17,871.68
11:48:26,29852,32761,38728,39253,47169,44824,27094,44477,25.03,39.66,37.02,24.37,871.64
11:48:26,29871,32863,38728,39178,47107,44883,27112,44592,25.03,39.66,37.02,24.37,871.64
11:48:26,29859,32870,38738,39187,47130,44959,27169,44693,25.03,39.66,37.02,24.37,871.64
11:50:25,29892,32727,38723,39209,47154,44743,27101,44392,25.06,38.04,37.71,23.83,871.82
11:50:25,29910,32792,38783,39210,47131,44866,27144,44568,25.06,38.04,37.71,23.83,871.82
11:50:25,29899,32823,38738,39199,47087,44920,27174,44644,25.06,38.04,37.71,23.83,871.82
11:52:25,30047,32872,38852,39356,47305,44891,27316,44517,25.06,38.04,38.39,23.69,871.97
11:52:25,30072,32932,38848,39270,47266,44952,27349,44660,25.06,38.04,38.39,23.69,871.97
11:52:25,30079,32977,38896,39292,47245,45033,27385,44756,25.06,38.04,38.39,23.69,871.97
11:54:26,29995,32848,38791,39272,47194,44846,27119,44471,25.06,39.66,39.23,22.86,871.72
11:54:26,30011,32883,38771,39231,47139,44894,27144,44594,25.06,39.66,39.23,22.86,871.72
11:54:26,30040,32953,38817,39225,47129,44962,27175,44728,25.06,39.66,39.23,22.86,871.72
11:56:26,30108,32944,38891,39366,47316,44914,27288,44549,25.03,39.66,39.95,22.93,871.66
11:56:26,30158,32973,38869,39288,47221,44957,27286,44649,25.03,39.66,39.95,22.93,871.66
11:56:26,30133,33016,38874,39237,47198,44962,27319,44787,25.03,39.66,39.95,22.93,871.66
11:58:26,30137,32886,38914,39369,47300,44806,27236,44488,25.03,39.66,40.18,22.45,871.63
11:58:26,30202,32982,38927,39337,47264,44919,27322,44701,25.03,39.66,40.18,22.45,871.63
11:58:26,30214,33002,38961,39309,47248,44971,27354,44781,25.03,39.66,40.18,22.45,871.63
12:02:43,30555,33377,39067,39650,47620,45181,27826,44456,25.03,39.66,38.36,22.72,871.65
12:02:43,30633,33501,39178,39694,47621,45299,27884,44751,25.03,39.66,38.36,22.72,871.65
12:02:43,30567,33435,39088,39636,47571,45316,27920,44752,25.03,39.66,38.36,22.72,871.65
12:04:25,30719,33612,39104,39829,47722,45327,28015,44291,25.03,39.66,39.3,22.52,871.52
12:04:25,30758,33679,39114,39785,47563,45407,28050,44375,25.03,39.66,39.3,22.52,871.52
12:04:25,30770,33737,39154,39794,47651,45437,28100,44526,25.03,39.66,39.3,22.52,871.52
12:06:26,30759,33676,39134,39826,47679,45356,28053,44306,25.03,38.85,38.69,22.52,871.73
12:06:26,30774,33713,39149,39819,47655,45455,28069,44509,25.03,38.85,38.69,22.52,871.73
12:06:26,30745,33750,39164,39804,47635,45451,27987,44579,25.03,38.85,38.69,22.52,871.73
12:08:26,30987,33772,39313,39984,47881,45581,28595,44401,25.03,40.47,39.6,22.07,871.67
12:08:26,30961,33864,39407,39965,47887,45554,28608,44627,25.03,40.47,39.6,22.07,871.67
12:08:26,31016,33904,39348,39983,47809,45602,28688,44852,25.03,40.47,39.6,22.07,871.67
12:10:25,31030,33928,39464,40100,48014,45561,28524,44499,25.03,39.66,40.44,21.55,871.33
12:10:25,30999,33906,39371,40018,47863,45578,28496,44596,25.03,39.66,40.44,21.55,871.33
12:10:25,31060,33914,39355,39956,47825,45602,28531,44806,25.03,39.66,40.44,21.55,871.33
12:12:25,30987,33840,39317,39983,47899,45443,28213,44423,25.03,39.66,39.04,21.76,871.54
12:12:25,31004,33858,39301,39924,47738,45448,28177,44599,25.03,39.66,39.04,21.76,871.54
12:12:25,30993,33880,39302,39867,47709,45473,28196,44712,25.03,39.66,39.04,21.76,871.54
12:14:26,30963,33727,39326,39868,47746,45336,27973,44497,25.03,38.85,38.31,21.41,871.26
12:14:26,31054,33757,39337,39871,47642,45382,28001,44543,25.03,38.85,38.31,21.41,871.26
12:14:26,30977,33814,39338,39832,47711,45451,28021,44759,25.03,38.85,38.31,21.41,871.26
12:16:26,31213,33966,39520,40083,48015,45537,28700,44689,25.03,40.47,37.76,22.34,871.68
12:16:26,31221,34011,39543,40044,47935,45575,28726,44850,25.03,40.47,37.76,22.34,871.68
12:16:26,31273,34076,39581,40043,47932,45669,28765,44991,25.03,40.47,37.76,22.34,871.68
12:18:26,31249,33953,39601,40096,48038,45517,28682,44772,25.03,40.47,38.33,21.55,871.34
12:18:26,31268,33994,39606,40036,47946,45546,28746,44933,25.03,40.47,38.33,21.55,871.34
12:18:26,31279,34034,39636,40025,47932,45593,28782,45074,25.03,40.47,38.33,21.55,871.34
12:20:25,31426,34177,39678,40194,48108,45672,29072,44828,25.03,39.66,38.51,21.27,871.73
12:20:25,31436,34240,39730,40198,48100,45756,29127,45033,25.03,39.66,38.51,21.27,871.73
12:20:25,31421,34228,39716,40124,48017,45728,29100,45134,25.03,39.66,38.51,21.27,871.73
12:23:16,31549,34808,39632,40344,48138,46263,29471,44821,25.03,39.66,38.04,21.62,871.27
12:23:16,31685,34894,39709,40270,48013,46187,29465,44880,25.03,39.66,38.04,21.62,871.27
12:23:16,31650,34841,39720,40250,48023,46278,29527,44989,25.03,39.66,38.04,21.62,871.27
12:24:24,31546,34191,39779,40231,48211,45634,29288,44899,25.03,38.85,38.14,21.76,871.39
12:24:24,31552,34245,39807,40223,48136,45712,29294,45063,25.03,38.85,38.14,21.76,871.39
12:24:24,31552,34234,39795,40118,48032,45754,29254,45174,25.03,38.85,38.14,21.76,871.39
12:26:25,31747,34365,40009,40422,48376,45794,29830,45175,25.03,39.66,39.01,21.2,871.48
12:26:25,31764,34411,40016,40376,48303,45868,29895,45295,25.03,39.66,39.01,21.2,871.48
12:26:25,31737,34411,40018,40295,48260,45853,29842,45409,25.03,39.66,39.01,21.2,871.48
12:28:25,31703,34220,39990,40313,48302,45694,29715,45181,25.03,41.28,40.41,20.93,871.44
12:28:25,31730,34271,40009,40314,48265,45760,29727,45337,25.03,41.28,40.41,20.93,871.44
12:28:25,31716,34312,40062,40273,48207,45719,29655,45431,25.03,41.28,40.41,20.93,871.44
